sub-02, 0.0019070339202880838, 0.002228620052337645, 0.002699158191680909, 0.0032314872741699223, 0.004500491619110107
sub-03, 0.0019294738769531237, 0.002370212078094482, 0.0028529644012451174, 0.00329894781112671, 0.004194791316986084
sub-04, 0.0017730545997619624, 0.002243618965148926, 0.0026591944694519037, 0.003014667034149171, 0.0033447837829589837
sub-01, 0.0018639731407165535, 0.002347052097320557, 0.0027985715866088875, 0.003257343769073487, 0.003690667152404785
sub-05, 0.0014747929573059077, 0.0018854117393493663, 0.0020203232765197746, 0.0017686104774475102, 0.0019400167465209975
sub-06, 0.0016979527473449693, 0.0020476031303405763, 0.0026354408264160157, 0.0028419303894042973, 0.0032447600364685063
sub-07, 0.0022611808776855477, 0.0025602531433105476, 0.002718677520751952, 0.003110713958740235, 0.0033937335014343263
sub-08, 0.0010722351074218752, 0.001186301708221435, 0.0014145541191101084, 0.0016071057319641119, 0.0017730951309204114
sub-09, 0.0016026782989501955, 0.0019112277030944801, 0.0023071026802062994, 0.002644159793853759, 0.0030026745796203594
sub-10, 0.0018588566780090325, 0.00230401039123535, 0.003346784114837646, 0.003480148315429686, 0.005164058208465577
