sub-01, 0.000216064453125, 0.00030708551406860357, 0.0004083847999572757, 0.00040799856185913075, 0.0005019259452819825
sub-02, 0.000246424674987793, 0.00032010555267334014, 0.000938329696655274, 0.0008515930175781248, 0.0007408857345581054
sub-03, 0.0002584147453308106, 0.00028266668319702163, 0.00032299518585205073, 0.0003717064857482912, 0.00043077230453491194
sub-04, 0.00023910522460937497, 0.0002622890472412109, 0.00032253503799438475, 0.0003802013397216797, 0.0005229330062866209
sub-05, 0.00019487619400024406, 0.0002455449104309083, 0.00030374765396118153, 0.0003843164443969728, 0.00046474933624267566
sub-06, 0.00025329828262329104, 0.00031630754470825197, 0.00038299322128295885, 0.0004370689392089842, 0.0005612230300903324
sub-07, 0.00022209882736206056, 0.00026441812515258793, 0.00032504081726074217, 0.00038794994354248054, 0.00043586492538452156
sub-08, 0.0002244472503662109, 0.00023797988891601564, 0.00029290676116943375, 0.00034425497055053713, 0.00039068222045898413
sub-09, 0.00020785093307495114, 0.00025875806808471684, 0.0003142261505126953, 0.000375640392303467, 0.00046414375305175776
sub-10, 0.00021315574645996085, 0.00026536464691162104, 0.0003399252891540529, 0.0003833484649658204, 0.0004219508171081543
